model,brand,line,capacity_tb,rpm,cache_mb,interface,form_factor,rec_tech,class,in_production,confidence,notes,acoustic_idle_db,acoustic_seek_db,helium,media_type,nand_type,tbw_tb,dwpd,has_dram,has_plp,sustained_write_mbps
HAT5320-4T,Synology,Enterprise Series,4,7200,512,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,0
HAT5320-8T,Synology,Enterprise Series,8,7200,512,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,0
HAT5300-12T,Synology,Enterprise Series,12,7200,256,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,1
HAT5310-16T,Synology,Enterprise Series,16,7200,512,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,1
HAT5320-20T,Synology,Enterprise Series,20,7200,1024,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,1
HAT5320-24T,Synology,Enterprise Series,24,7200,1024,SATA,3.5,CMR,Enterprise,yes,high,Synology Enterprise Series CMR,,,1
SNV3410-400G,Synology,SNV3410,0.4,,,NVMe,M.2,,NAS,yes,high,NVMe cache SSD (M.2 2280) PCIe 3.0; no PLP,,,,ssd,TLC,491,0.67,,no,
SNV3410-800G,Synology,SNV3410,0.8,,,NVMe,M.2,,NAS,yes,high,NVMe cache SSD (M.2 2280) PCIe 3.0; no PLP,,,,ssd,TLC,1022,0.70,,no,
SNV3510-400G,Synology,SNV3510,0.4,,,NVMe,M.2,,NAS,yes,high,NVMe cache SSD (M.2 22110) PCIe 3.0; PLP,,,,ssd,TLC,491,0.67,,yes,
SNV3510-800G,Synology,SNV3510,0.8,,,NVMe,M.2,,NAS,yes,high,NVMe cache SSD (M.2 22110) PCIe 3.0; PLP,,,,ssd,TLC,1022,0.70,,yes,
WDS100T2X0E,WD,Black SN850X,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
WDS200T2X0E,WD,Black SN850X,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,yes,no,
WDS400T2X0E,WD,Black SN850X,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,yes,no,
CT1000T500SSD8,Crucial,T500,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
CT2000T500SSD8,Crucial,T500,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,yes,no,
SKC3000S/1024G,Kingston,KC3000,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,800,,yes,no,
SKC3000D/2048G,Kingston,KC3000,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1600,,yes,no,
SKC3000D/4096G,Kingston,KC3000,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,3200,,yes,no,
MZ-VAP1T0BW,Samsung,9100 PRO,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
MZ-VAP2T0BW,Samsung,9100 PRO,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,yes,no,
MZ-VAP4T0BW,Samsung,9100 PRO,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,yes,no,
WDS100T4X0E,WD,Black SN7100,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,no,no,
WDS200T4X0E,WD,Black SN7100,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,no,no,
WDS400T4X0E,WD,Black SN7100,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,no,no,
LNM790X001T-RNNNU,Lexar,NM790,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1000,,no,no,
LNM790X002T-RNNNU,Lexar,NM790,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1500,,no,no,
LNM790X004T-RNNNU,Lexar,NM790,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,3000,,no,no,
CT1000T705SSD3,Crucial,T705,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
CT2000T705SSD3,Crucial,T705,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,yes,no,
CT4000T705SSD3,Crucial,T705,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,yes,no,
CT1000P510SSD1,Crucial,P510,1,,,NVMe,M.2,,Desktop,yes,high,DRAM-less (HMB) Phison E31T; budget PCIe 5.0,,,,ssd,TLC,600,,no,no,
CT2000P510SSD1,Crucial,P510,2,,,NVMe,M.2,,Desktop,yes,high,DRAM-less (HMB) Phison E31T; budget PCIe 5.0,,,,ssd,TLC,1200,,no,no,7000
CSSD-F1000GBMP700ENH,Corsair,MP700 Elite,1,,,NVMe,M.2,,Desktop,yes,high,DRAM-less (HMB) Phison E31T; Kioxia BiCS8 TLC; budget PCIe 5.0,,,,ssd,TLC,600,,no,no,
CSSD-F2000GBMP700ENH,Corsair,MP700 Elite,2,,,NVMe,M.2,,Desktop,yes,high,DRAM-less (HMB) Phison E31T; Kioxia BiCS8 TLC; budget PCIe 5.0,,,,ssd,TLC,1200,,no,no,
WDS100T4B0E,WD,Blue SN5000,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,no,no,
WDS200T4B0E,WD,Blue SN5000,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,900,,no,no,
WDS400T4B0E,WD,Blue SN5000,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,QLC,1200,,no,no,
MZ-V9S1T0BW,Samsung,990 EVO Plus,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,no,no,
MZ-V9S2T0BW,Samsung,990 EVO Plus,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,no,no,
MZ-V9S4T0BW,Samsung,990 EVO Plus,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,no,no,
ZP1000GM3A063,Seagate,FireCuda 530R,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1100,,yes,no,
ZP2000GM3A063,Seagate,FireCuda 530R,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,yes,no,
ZP4000GM3A063,Seagate,FireCuda 530R,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,5050,,yes,no,
MZ-V8P1T0BW,Samsung,980 PRO,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
SFYRS/1000G,Kingston,Fury Renegade,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1000,,yes,no,
SFYRD/4000G,Kingston,Fury Renegade,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,4000,,yes,no,
SSDPFKKW010X7X1,Solidigm,P44 Pro,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,700,,yes,no,
SNV3S/1000G,Kingston,NV3,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,320,,no,no,
SNV3S/2000G,Kingston,NV3,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,640,,no,no,
SNV3S/4000G,Kingston,NV3,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1280,,no,no,
WDS100T3X0E,WD,Black SN770,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,no,no,
WDS200T3X0E,WD,Black SN770,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,no,no,
WDS100T1X0M,WD,Black SN8100,1,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,600,,yes,no,
WDS200T1X0M,WD,Black SN8100,2,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,1200,,yes,no,
WDS400T1X0M,WD,Black SN8100,4,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,2400,,yes,no,
WDS800T1X0M,WD,Black SN8100,8,,,NVMe,M.2,,Desktop,yes,high,,,,,ssd,TLC,4800,,yes,no,
